dataset,frac,seed,ref_ap,ref_time,ens_final_test,ens_final_val,single_final_test,single_best_name,ens_total_time,t_beat_ref,beat_ref,beat_in_less_time
satimage,0.4,1,0.7507340004013441,22.540546337006163,0.7606966855842029,0.7802051619348466,0.7339316480235308,lgbm,4.415778242007946,4.160038397007156,True,True
satimage,0.5,1,0.7494718146382044,40.216079423993506,0.7616119294721453,0.7620260125824317,0.7616119294721453,lgbm,4.9698160650150385,0.5352387820021249,True,True
satimage,0.7,1,0.7896815190472849,44.78919256500376,0.7886585171110245,0.8039372043414849,0.7785618356752236,lgbm,8.729070216970285,,False,False
satimage,0.8,1,0.8017504763019837,76.16057668699978,0.7867230935747723,0.8217890223272651,0.7829876576860303,extratrees,7.897855382965645,,False,False
satimage,0.9,1,0.8109093333100671,72.29275453702576,0.8042207686877778,0.8398856559949912,0.7935108161051972,extratrees,19.094236452016048,,False,False
jm1,0.2,0,0.41224379845399656,9.143106478000846,0.3995247691269028,0.3986365526363333,0.3711543001597921,rf,22.39843070200004,,False,False
jm1,0.6,0,0.43291736995760427,29.218305518006673,0.4457779369800071,0.4552420886742576,0.4207689860100037,logreg,45.77064022400009,15.400384997999936,True,True
jm1,1.0,0,0.4392545795945251,35.1279580730079,0.4594454039446935,0.4401089922013853,0.42435664809198503,hgb,48.66653876300052,7.602225431000534,True,True
jm1,0.2,1,0.36420114263101017,14.448328863003553,0.3879200846640609,0.4291698918647418,0.37903549316347246,logreg,21.13636118400018,0.23933801899966056,True,True
jm1,0.6,1,0.3873117179893412,23.49151996099863,0.3980881139124389,0.4387713658444493,0.37450343606022785,catboost,27.34239413000023,5.809661609000159,True,True
jm1,1.0,1,0.3954100785949529,38.436907682997116,0.4259224822896435,0.4324489739584794,0.3904519240622666,mlp,62.9812316929997,2.7748264100000597,True,True
jm1,0.1,0,0.3780944834118755,5.8795409870108415,0.37323342880302823,0.40522914806008264,0.35135171026930206,hgb,3.9421723089908483,0.34876488099689595,False,True
jm1,0.3,0,0.4247012635026219,12.093723308007611,0.4367500534175698,0.42093882334142907,0.4108477076621912,logreg,7.2581143229908776,2.9723606210027356,True,True
jm1,0.4,0,0.42736205168236274,18.36201139500008,0.4420957149094062,0.44555660296071153,0.4172100815256929,logreg,5.853883190007764,2.297322181999334,True,True
jm1,0.5,0,0.43754396290972786,20.932349094975507,0.4482369544689051,0.4381507383312872,0.4298889906145156,rf,10.15920280899445,0.756442680984037,True,True
jm1,0.7,0,0.43192357942620835,21.726487613017525,0.4557783053915476,0.45894579485394205,0.4004918898625811,xgb,11.186224054996273,1.3658640510111582,True,True
jm1,0.8,0,0.435084916390135,37.794905180999194,0.45298302990804723,0.42057352234841544,0.4236753419803688,logreg,20.702893499008496,9.336978926003212,True,True
jm1,0.9,0,0.440121164643933,26.357368969001982,0.4663431670061857,0.44999164061606384,0.41925875481043207,xgb,23.05843231099425,1.1064256329846103,True,True
jm1,0.1,1,0.3264370982157783,5.944974185014871,0.27764968562377046,0.38116273030620795,0.3652432731399547,logreg,3.2086636909953086,0.08089953400485683,False,True
jm1,0.3,1,0.377597423968868,13.380003618018236,0.37000098570882567,0.4744397788024491,0.38838202827915314,logreg,4.976870509999571,0.05071098799817264,False,True
jm1,0.4,1,0.37926026308593613,26.493925725002555,0.3506474490200594,0.3624698418940513,0.31309622207128035,mlp,8.082121988001745,0.022721248999005184,False,True
jm1,0.5,1,0.37767154345112586,21.044736656982423,0.40485349251513736,0.4322595574810025,0.38524289337691525,catboost,8.40618647498195,0.4939198909996776,True,True
jm1,0.7,1,0.4035256836906249,24.078719564004132,0.4117402279111494,0.4652628981335688,0.3901109659172611,catboost,14.084241311997175,0.7555651950096944,True,True
jm1,0.8,1,0.4074955071526787,30.10214725599326,0.41772819031427555,0.47411902300692593,0.3906276346445291,xgb,13.190801826043753,3.879907433045446,True,True
jm1,0.9,1,0.40549206569455387,28.529136227010895,0.42075108768874053,0.4420158139950552,0.38668475649507483,hgb,26.070386704959674,7.362565605959389,True,True
rl,0.2,0,0.3578914137350771,24.369317102009518,0.35496350558792333,0.38655820749069963,0.3587247495063064,hgb,17.11907832700126,4.509514365000541,False,True
rl,0.6,0,0.4788842088139268,94.12050675999126,0.4074671856760783,0.3598520943985962,0.3991431600231979,hgb,59.059280530999786,,False,False
rl,1.0,0,0.525674868084502,146.9167576439977,0.47625956536877645,0.48360854468176845,0.47625956536877645,hgb,99.14592298600019,,False,False
rl,0.2,1,0.35677540193373186,20.93183313201007,0.34238582713964383,0.34758441023708797,0.3472786732209508,hgb,18.76790154900118,,False,False
rl,0.6,1,0.4949804255756404,79.03178775899141,0.45206130603754036,0.4072108849611831,0.45449403159154145,hgb,54.1621680749995,,False,False
rl,1.0,1,0.5338669933787318,123.04203897999832,0.4676992194747625,0.4882842678116433,0.47100781439599226,hgb,90.82965296600196,,False,False
rl,0.1,0,0.3205100037544615,9.477781432964548,0.31334190800502665,0.3178562255917027,0.2941965557132445,xgb,6.247761296006502,,False,False
rl,0.3,0,0.3886959632025455,44.3386854580167,0.35752233677386774,0.408454659268352,0.35924119224503254,hgb,19.556893806002336,,False,False
rl,0.4,0,0.3993391150849105,51.828325129001314,0.40070189405514933,0.39114651546785395,0.3782662300437932,lgbm,16.85087869898416,15.05874282498553,True,True
rl,0.5,0,0.4503466271372623,56.78609485906054,0.431904254265896,0.3733321867612276,0.3967040988686275,xgb,21.03328849999525,,False,False
rl,0.7,0,0.48961286941402693,88.87965660302143,0.43301834524869076,0.41761923286864633,0.43301834524869076,hgb,34.20290959297563,,False,False
rl,0.8,0,0.5190834908946836,108.21415546002027,0.44649630784245503,0.4290319840117348,0.44649630784245503,hgb,37.22936004197982,,False,False
rl,0.9,0,0.535124387206164,118.5748900290273,0.4881415749821184,0.47072802758067783,0.4824752976524176,hgb,32.5189466909942,,False,False
rl,0.1,1,0.29801021383762494,10.613741032007965,0.2548373405050929,0.2471283964491815,0.2533786712474177,xgb,9.37399475001439,,False,False
rl,0.3,1,0.4154989119607655,33.55668263500411,0.37889807041747303,0.4012575532210167,0.37889807041747303,hgb,7.155320009012939,,False,False
rl,0.4,1,0.4277990546655758,57.14848714697291,0.3529723722285281,0.39788699564763935,0.3360001539790384,catboost,11.129023187982966,,False,False
rl,0.5,1,0.46927795559452234,67.91640735999681,0.4176058534099366,0.41244653178552876,0.4088478637844332,hgb,13.460059114993783,,False,False
rl,0.7,1,0.5065789709189662,88.07438917300897,0.4447415064465577,0.4257363940693625,0.4447415064465577,hgb,19.894454173962004,,False,False
rl,0.8,1,0.5140316924838936,100.32562981302544,0.43457072063609814,0.4557777540816042,0.43457072063609814,hgb,19.9560715789994,,False,False
rl,0.9,1,0.5171317525286897,100.97364938899409,0.45420107911006746,0.4453076447338618,0.4324668295625359,lgbm,26.72339649897185,,False,False
sylva_prior,0.2,0,0.9659221886353008,25.901043143996503,0.956571517323647,0.9693098930857191,0.9599025127064389,hgb,15.097804129997712,0.17403516600006697,False,True
sylva_prior,0.6,0,0.9857675917184238,37.23340358799942,0.9770409907312823,0.9910945245031563,0.9817212781558359,xgb,35.83615999199901,0.3470773729995926,False,True
sylva_prior,1.0,0,0.9813564037419618,47.51628466000875,0.9665545175872436,0.9950877361147601,0.9721189647896624,extratrees,42.88906118200066,0.24892529899989313,False,True
sylva_prior,0.2,1,0.9468644469679004,14.547804074998567,0.970731851717403,0.9924699503281439,0.970731851717403,rf,14.380248255000879,0.13894345900007465,True,True
sylva_prior,0.6,1,0.9791514597140349,33.21287291399494,0.9693762314439357,0.9908419793983969,0.9704513219151883,lgbm,25.709539941000912,0.24527204599962715,False,True
sylva_prior,1.0,1,0.9875016874925567,57.26388203100214,0.987409333585707,0.9802877343628659,0.9872434331527645,catboost,52.97358929099937,,False,False
sylva_prior,0.1,0,0.9582523350451888,8.54252108800938,0.9628605182800923,1.0,0.9628605182800923,xgb,10.334058453983744,0.15387807099614292,True,True
sylva_prior,0.3,0,0.9412576447740152,20.09304301101656,0.9791755437574354,0.9959392740547757,0.9831225051409681,logreg,5.369293118987116,0.08158876300149132,True,True
sylva_prior,0.4,0,0.974546836134943,27.854357232001348,0.9727283461580191,0.9976776494515087,0.9629706498161908,extratrees,8.114303380993078,0.04821506999724079,False,True
sylva_prior,0.5,0,0.9703099473586649,43.84956588501154,0.9799077832471095,0.969315297616977,0.9799077832471095,extratrees,6.647761775981053,0.08210473299550358,True,True
sylva_prior,0.7,0,0.9797030749775688,41.98433684101474,0.9849938459407217,0.9994308122265629,0.9849938459407217,xgb,19.00532641602331,1.063538005008013,True,True
sylva_prior,0.8,0,0.9779094572796672,42.73880455299695,0.9780412984779077,0.9898857032127689,0.9801991021929854,xgb,13.335806975024752,0.04875357401033398,True,True
sylva_prior,0.9,0,0.9795543734887248,42.88097883401497,0.9833984724789634,0.9921542224625672,0.9602879310606653,mlp,14.59962477395311,0.04282192999380641,True,True
sylva_prior,0.1,1,0.9493074753754372,5.717289675998472,0.9534106222990533,1.0,0.9534106222990533,catboost,2.659630937036127,0.09483108500717208,True,True
sylva_prior,0.3,1,0.9579662890443036,19.93919553800879,0.9810345742438313,0.986316670951178,0.9787942310712185,catboost,14.358851220997167,0.01852263300679624,True,True
sylva_prior,0.4,1,0.9753508413976368,26.084475803992973,0.975746750665328,0.9846623335869729,0.9740250393921582,extratrees,18.385792488988955,0.20923149399459362,True,True
sylva_prior,0.5,1,0.9642678422419793,21.383468896026898,0.9823474912690033,0.9883964614343193,0.9818628202280297,catboost,12.205521593990852,0.104770477002603,True,True
sylva_prior,0.7,1,0.9783743137073481,20.945641802976752,0.9858214616352923,0.9805234692605098,0.988065094053155,catboost,10.880819133017212,0.14406677200167906,True,True
sylva_prior,0.8,1,0.9713247741481894,35.626613583002836,0.9924566093237405,0.9984935753460896,0.9897458336185465,catboost,20.11486406797485,0.17228105300455354,True,True
sylva_prior,0.9,1,0.9892042106937367,35.604357035979774,0.9870019651145392,0.9816919886012706,0.9878269330923914,xgb,12.013754979998339,0.05995914699451532,False,True
Bank_marketing_data_set_UCI,0.2,0,0.5825293945265115,17.24537236602191,0.5884976220551995,0.630886311161202,0.565656265147632,catboost,29.397610213999997,5.993463361000067,True,True
Bank_marketing_data_set_UCI,0.6,0,0.6252977829786115,44.208527001999755,0.6249093208445592,0.6253911997974768,0.6188250179036306,catboost,40.47423667300018,5.66799673200012,False,True
Bank_marketing_data_set_UCI,1.0,0,0.636058716944483,72.19529140801387,0.6366714121343304,0.6616862955476333,0.6366714121343304,catboost,78.69175774099995,10.632549389999895,True,True
Bank_marketing_data_set_UCI,0.2,1,0.5851149375235017,21.324288225998316,0.5715217195146357,0.5750499633690419,0.546459634496392,logreg,23.815134403999764,,False,False
Bank_marketing_data_set_UCI,0.6,1,0.6133955306726518,41.49602340400088,0.6191746858611691,0.5959924702176387,0.5984863138146336,hgb,44.27097554300053,21.454170182000325,True,True
Bank_marketing_data_set_UCI,1.0,1,0.6313484605090264,68.8417731479858,0.6417766204145331,0.6119661105010457,0.6425695087417128,catboost,94.45711398700041,11.181009733000337,True,True
Bank_marketing_data_set_UCI,0.1,0,0.5681658895124642,9.4076756969298,0.5543999854587095,0.6512574871808657,0.5543999854587095,logreg,6.155821781998384,,False,False
Bank_marketing_data_set_UCI,0.3,0,0.6151248945628716,18.52395926801546,0.6218294597962717,0.6690305269670568,0.6019711052990392,catboost,7.58474300900707,1.0691062550031347,True,True
Bank_marketing_data_set_UCI,0.4,0,0.6332955149996465,34.04913700000907,0.6119419932721374,0.618745856729484,0.5694729636034321,logreg,10.642044126012479,,False,False
Bank_marketing_data_set_UCI,0.5,0,0.6257701347987827,34.069868329010205,0.6234394053363603,0.6180716721113096,0.6031429457015496,rf,22.227479093024158,,False,False
Bank_marketing_data_set_UCI,0.7,0,0.6423833236862935,41.359150075993966,0.6287051172465437,0.6472710763906679,0.6106820182024887,rf,32.23894548001408,,False,False
Bank_marketing_data_set_UCI,0.8,0,0.6363135142112041,69.64483101697988,0.6430437428231717,0.6595210923283712,0.6430437428231717,catboost,17.441130794992205,15.032711181993363,True,True
Bank_marketing_data_set_UCI,0.9,0,0.6413627019797725,60.472786621969135,0.6316315456453117,0.6311231561880718,0.6281219481276821,hgb,23.788381430975278,,False,False
Bank_marketing_data_set_UCI,0.1,1,0.5682789678971948,11.520407231022546,0.5307666989868909,0.5162458871968766,0.5170186904465401,catboost,5.106763107993174,,False,False
Bank_marketing_data_set_UCI,0.3,1,0.6074819375556223,31.889864506018057,0.5914666670200894,0.5880564942498221,0.5656068385612025,catboost,13.376128804986365,,False,False
Bank_marketing_data_set_UCI,0.4,1,0.6077982721649635,29.935044856996683,0.6060136323312756,0.6309551527141868,0.5971148697784474,catboost,9.01431190999574,,False,False
Bank_marketing_data_set_UCI,0.5,1,0.6085483115684719,32.90690583896503,0.6261948462576475,0.580407305754369,0.6110629733155062,catboost,45.31070402900514,12.84589621599298,True,True
Bank_marketing_data_set_UCI,0.7,1,0.6213026985739472,43.208852929958084,0.6278615411194447,0.586643138650592,0.5981283926610782,xgb,13.914821983984439,10.574922687985236,True,True
Bank_marketing_data_set_UCI,0.8,1,0.6205136749604196,47.76259886398475,0.6223882722701498,0.6135573604637656,0.6228118156514129,catboost,33.886134587985,16.0898663289845,True,True
Bank_marketing_data_set_UCI,0.9,1,0.6280045165127972,49.763783783011604,0.6383237670725187,0.6093747593365604,0.6383237670725187,catboost,24.346835700955126,18.69464279996464,True,True
oil,0.2,0,0.2754530600118835,0.7389137480031422,0.29979220947047946,1.0,0.29979220947047946,lgbm,4.081784426000922,0.136346756000421,True,True
oil,0.6,0,0.43947636184478284,3.1341299840005377,0.4458884841490244,0.7125,0.4472659657599783,lgbm,8.310572283999136,0.15964557099960075,True,True
oil,1.0,0,0.45904949183934685,6.121304432997476,0.6312257515894946,0.8760107816711589,0.6312257515894946,extratrees,11.896874924997974,0.2431305340005565,True,True
oil,0.2,1,0.20006556557563365,0.8055608280001252,0.12819875847968887,0.20833333333333331,0.12819875847968887,extratrees,4.287368229001004,,False,False
oil,0.6,1,0.5015742199227662,2.5041745819971766,0.34467580312158647,0.4671750663129973,0.4670897877924609,logreg,7.965442789998633,,False,False
oil,1.0,1,0.6582284151034151,5.824909388001288,0.5588341715842403,0.39582378405907814,0.5639895192476705,xgb,10.382867475001149,,False,False
oil,0.3,0,0.3323009690321462,2.318796379986452,0.4336713144790466,1.0,0.4336713144790466,lgbm,4.556584312013001,0.005469263007398695,True,True
oil,0.4,0,0.34836033156556595,1.2874225369992018,0.40465141421023776,0.5916666666666666,0.32272651262070207,logreg,5.78194211499067,0.021462972988956608,True,True
oil,0.5,0,0.3360739158486995,3.801913801991759,0.43312129488969797,0.6704545454545454,0.43312129488969797,hgb,2.6930000300053507,0.019418012001551688,True,True
oil,0.7,0,0.35450027823396113,8.929741431998991,0.4907134951332666,0.7163934426229508,0.4907134951332666,lgbm,3.0764357750158524,0.010301589994924143,True,True
oil,0.8,0,0.44400635184626414,5.418036830998972,0.4909493154930336,0.6116452991452993,0.39947098469972175,hgb,5.418484629990417,0.006854982988443226,True,True
oil,0.9,0,0.40093515292373016,8.839445934016112,0.5357275237757693,0.7932496075353217,0.6099806086721662,lgbm,7.250549889009562,0.05460250499891117,True,True
oil,0.3,1,0.5675553923313728,1.9590496519922453,0.33917318496753573,1.0,0.33917318496753573,extratrees,2.2194507910026005,,False,False
oil,0.4,1,0.33871726590171686,1.918641808999837,0.25558176585265174,0.41388888888888886,0.25558176585265174,lgbm,2.278408536032657,0.023328545023105107,False,True
oil,0.5,1,0.32501438706795854,3.1445295400044415,0.5056030405415651,0.5570175438596492,0.37232758340640143,logreg,2.984676397012663,0.05649028500192799,True,True
oil,0.7,1,0.5958181066082316,5.790334831013752,0.43886815541427154,0.6201970443349754,0.488484775356646,logreg,7.290669491994777,,False,False
oil,0.8,1,0.6341485155429203,4.719683785000143,0.5796627561485848,0.5327457264957265,0.6100184749378298,lgbm,17.455008202974568,,False,False
oil,0.9,1,0.44020456247795825,6.651596602012432,0.5782013232117758,0.5230413377472201,0.5601885975608115,extratrees,3.681939901012811,0.06314784800633788,True,True
thyroid_sick,0.2,0,0.699989296530369,4.304451270995742,0.8169280907640409,0.9519230769230769,0.8472796805735555,catboost,6.5558325419997345,0.30637429099988367,True,True
thyroid_sick,0.6,0,0.9494023624218985,12.718069084998206,0.9144674915789046,0.8955566476148371,0.9180193106911436,xgb,11.410019918999751,,False,False
thyroid_sick,1.0,0,0.9618485273713671,20.453857405000235,0.9766100878857972,0.9581044237389855,0.9766100878857972,catboost,19.96982229400055,3.1006795920002332,True,True
thyroid_sick,0.2,1,0.8107193348949442,4.2861544039988075,0.8666888385130977,0.9089285714285714,0.8952913799735677,catboost,6.175830055000915,3.4701020850015993,True,True
thyroid_sick,0.6,1,0.938040060425194,14.04776353500256,0.9589048007488052,0.9731603812853811,0.9627431992882548,catboost,7.311339747000602,1.677606984000704,True,True
thyroid_sick,1.0,1,0.9713415412851515,35.1160003140003,0.9638609504480122,0.9686764067118023,0.9501434513192137,hgb,10.051065833001303,,False,False
thyroid_sick,0.1,0,0.599408964704829,1.25872960900233,0.8067334931754269,0.7844827586206897,0.8655319147664049,catboost,1.5379116760159377,0.10037805199681316,True,True
thyroid_sick,0.3,0,0.9567031145221976,3.326076917004684,0.710985783788326,0.9423076923076924,0.8719446978851103,catboost,2.030189464974683,,False,False
thyroid_sick,0.4,0,0.9202052146192443,8.209421141995335,0.8871215481604023,0.8442890528304345,0.8871215481604023,hgb,3.668169510026928,,False,False
thyroid_sick,0.5,0,0.9194367815674034,6.850335826999071,0.9082106702750555,0.9738299595141701,0.9082106702750555,catboost,3.0846251400071196,,False,False
thyroid_sick,0.7,0,0.9163362804570075,11.687541087987483,0.944790347744805,0.9870300751879699,0.944790347744805,xgb,2.4117730829893844,0.28153408698563,True,True
thyroid_sick,0.8,0,0.9578793576236916,17.730743390998214,0.9372350108442247,0.9175140045107758,0.9353519353067226,xgb,2.5129079919715878,,False,False
thyroid_sick,0.9,0,0.961810780189096,13.94605993300138,0.9709628409976063,0.9912427079093746,0.9791328291754945,lgbm,2.8036079880112084,0.47422626400657464,True,True
thyroid_sick,0.1,1,0.858798411887313,1.382931621006719,0.8717102308846746,0.8269230769230769,0.8661994804312718,catboost,1.410168259011698,0.7243931650009472,True,True
thyroid_sick,0.3,1,0.8809062080504483,3.6257239779733936,0.9780420157801717,1.0,0.9780420157801717,catboost,1.8183258710050723,0.2120630599820288,True,True
thyroid_sick,0.4,1,0.8921628683688223,14.372576061998188,0.9502684986478052,0.9924172794117647,0.9502684986478052,rf,1.915437073985231,0.7095860019908287,True,True
thyroid_sick,0.5,1,0.9568687098462911,7.754140775985434,0.9428109315728268,0.9359489633173846,0.9428109315728268,lgbm,9.412829476990737,,False,False
thyroid_sick,0.7,1,0.9492490918174259,9.592525744999875,0.9294666768186476,0.9237808651702081,0.9284783993087857,hgb,1.9290195389912697,,False,False
thyroid_sick,0.8,1,0.939256243822244,15.745322783999654,0.9490538528368467,0.9181022919917241,0.9490538528368467,xgb,2.847139074016013,0.26695804300834425,True,True
thyroid_sick,0.9,1,0.9655673265431193,11.394410472985328,0.9638071715425246,0.9753702304477343,0.9612745764223971,lgbm,2.3638653050147695,,False,False
JapaneseVowels,0.2,0,0.9901656087184515,18.961001601011958,0.9938066705908708,1.0,0.9938066705908708,extratrees,13.903690160000224,3.688022173000718,True,True
JapaneseVowels,0.6,0,0.9966460702076624,59.770003936997455,0.9970902859994218,0.9964884675874432,0.9961660731690712,catboost,23.532389858002716,5.475955297001747,True,True
JapaneseVowels,1.0,0,0.9982643741259778,94.37042781899072,0.9974369333588811,0.996952803177915,0.9979629976699576,extratrees,33.99768217199926,,False,False
JapaneseVowels,0.2,1,0.989296480829939,22.467015614005504,0.9898036302115507,0.9711288480110783,0.9901224355713429,extratrees,10.585591904001376,3.661341020000691,True,True
JapaneseVowels,0.6,1,0.9968099611363476,61.0415096529905,0.9970461968443812,0.9959133062575932,0.9970461968443812,extratrees,20.373222233998604,6.108178809998208,True,True
JapaneseVowels,1.0,1,0.9988176160589728,90.67025471299894,0.9977343755535922,0.9976447837161027,0.9977343755535922,extratrees,24.346713553000882,,False,False
JapaneseVowels,0.1,0,0.9798915126958334,7.033933831000468,0.9853842552655085,0.9987684729064039,0.9885004331662085,extratrees,6.407784459996037,4.0616524270008085,True,True
JapaneseVowels,0.3,0,0.9942131382748833,30.225630057997478,0.9945056024142583,0.9969269893915842,0.9945056024142583,extratrees,4.558697686981759,2.3019962039979873,True,True
JapaneseVowels,0.4,0,0.9944308206366121,45.71411281799192,0.9937346522745694,0.9953351339095555,0.994414006063178,extratrees,9.125048633024562,,False,False
JapaneseVowels,0.5,0,0.9946143442878361,45.17878660100541,0.995682694776008,0.9962771312904706,0.995682694776008,extratrees,8.06004565198964,2.755496009995113,True,True
JapaneseVowels,0.7,0,0.9971118299118088,66.55738626600214,0.9965469500071125,0.9959238199424856,0.9965465810911892,extratrees,13.839217314962298,,False,False
JapaneseVowels,0.8,0,0.9979135551463467,75.3015748920061,0.9959160138443842,0.9972104686138277,0.9959160138443842,lgbm,21.317221954028355,,False,False
JapaneseVowels,0.9,0,0.9984581623506456,75.24840864502039,0.9981711078654663,0.9990560154681268,0.9981711078654663,extratrees,11.037320468982216,,False,False
JapaneseVowels,0.1,1,0.9782782812795692,6.447941090991662,0.9846565380738469,0.996343537414966,0.9884281588994359,extratrees,3.2165091980132274,0.3291940669878386,True,True
JapaneseVowels,0.3,1,0.9941225238022755,31.764220149030734,0.9918843669309201,0.9873826662282182,0.9918843669309201,extratrees,9.476960574043915,,False,False
JapaneseVowels,0.4,1,0.9951017722616661,47.604444067994336,0.9923602323163168,0.9943581134370587,0.9885941170112009,knn,6.890242065011989,,False,False
JapaneseVowels,0.5,1,0.9952631761818804,48.45977260501968,0.9959588174964195,0.99607272218815,0.9959588174964195,extratrees,6.726259015020332,2.1161651060101576,True,True
JapaneseVowels,0.7,1,0.9967799751790367,56.60889023999334,0.997202521313071,0.9983104388524163,0.997202521313071,extratrees,19.431736079990515,13.088760437007295,True,True
JapaneseVowels,0.8,1,0.9983775752774564,67.22167962998537,0.9977360712078706,0.9949430708946767,0.9977360712078706,extratrees,10.703389046975644,,False,False
JapaneseVowels,0.9,1,0.9982726884632092,77.64558860503166,0.9983559525656482,0.9978449537228546,0.9983559525656482,extratrees,16.765224782997393,11.202751094999257,True,True
pendigits,0.2,0,0.9915405324000804,14.262791806007954,0.9949539735316679,0.999390243902439,0.9939974516210074,extratrees,9.988212477999696,4.704741496999304,True,True
pendigits,0.6,0,0.9964939150421913,38.24941044299703,0.9972718621249899,0.9999311294765839,0.9974582769379228,catboost,21.786092318000556,0.675579984000251,True,True
pendigits,1.0,0,0.9984572754580354,60.87199669900474,0.9975938597129544,0.9937474851641118,0.9975488455979902,xgb,25.511610173999998,,False,False
pendigits,0.2,1,0.9863440679960285,13.581122072992002,0.9909028056890081,1.0000000000000002,0.9909028056890081,lgbm,11.064113930000076,0.12648352699989118,True,True
pendigits,0.6,1,0.9980360750577544,38.815739755011236,0.9976656276503142,0.997941692395226,0.9976656276503142,lgbm,18.700458738999714,,False,False
pendigits,1.0,1,0.9990842379705095,64.91831272500167,0.9985681896938234,0.9928657927114282,0.9975228829095176,knn,23.29109041699985,,False,False
pendigits,0.1,0,0.9527477308286729,5.894855615995766,0.9816371673165833,1.0,0.9816371673165833,extratrees,1.7391093510086648,0.008124375002807938,True,True
pendigits,0.3,0,0.9942679958232149,21.25428659598765,0.9964945199607592,1.0,0.9964945199607592,extratrees,3.0565767850202974,1.4802615140069975,True,True
pendigits,0.4,0,0.9977186849565296,30.78557038200597,0.9974473021899648,0.9983438119854409,0.9978222572453933,mlp,16.403752777987393,,False,False
pendigits,0.5,0,0.9969359811277972,28.518742554995697,0.9966019488687219,0.9998009900990099,0.9967908044467468,mlp,14.7755864179926,14.296895313993446,False,True
pendigits,0.7,0,0.9970011427761866,36.224973683991266,0.9977879455834965,0.9990473633062247,0.9976793658054199,catboost,4.967517984987353,1.6384686689998489,True,True
pendigits,0.8,0,0.9979301161622177,43.04353915599495,0.9976775212152982,0.9989935449319076,0.9977201749447898,catboost,9.06692164701235,,False,False
pendigits,0.9,0,0.9984554464721012,50.50639334899097,0.9979796774802782,0.9997262148861623,0.9979796774802782,lgbm,4.629151531975367,,False,False
pendigits,0.1,1,0.9748852635925261,4.741849320980691,0.9920037309282058,0.9954545454545458,0.9920037309282058,logreg,1.8915641260100529,0.006934121003723703,True,True
pendigits,0.3,1,0.9951748538994936,16.077612852979655,0.9928250624959934,0.9954085030791419,0.9940240231286978,catboost,4.548152408999158,,False,False
pendigits,0.4,1,0.9973539488587164,26.50650220400894,0.9985224542899818,0.9996951219512195,0.9985224542899818,mlp,27.117889832996298,27.117889832996298,True,False
pendigits,0.5,1,0.998890653556711,30.055685989998892,0.9974303540482283,0.9949015824288463,0.9974303540482283,lgbm,4.404513789981138,,False,False
pendigits,0.7,1,0.9992824415096636,41.52244648001579,0.9985996387098098,0.9973479692075753,0.9987390863521037,catboost,4.966484001997742,,False,False
pendigits,0.8,1,0.9993831900659633,48.62519505600176,0.9987026352053969,0.999771543560606,0.9988018874691617,catboost,10.132383304997347,,False,False
pendigits,0.9,1,0.9988996313685206,48.6204027399981,0.9984175296546611,0.9914625696275533,0.9983927913338294,extratrees,5.250985515027423,,False,False
